			 2447	-4.14834e-009
			 2800	-4.3573e-009
			 3174	-3.53165e-009
			 3529	-3.50155e-009
			 3883	-4.67243e-009
			 4220	-4.45706e-009
			 4594	-4.74747e-009
			 4961	-4.11287e-009
			 5723	-4.37371e-009
			 6064	-3.02021e-009
			 6480	-4.01496e-009
			 6834	-3.58524e-009
			 7204	-3.36933e-009
			 7580	-3.9134e-009
			 7927	-3.84999e-009
			 8270	-4.70481e-009
			 9561	-4.0956e-009
			 9929	-3.25492e-009
   67	 4981		 1023	-3.79822e-009
			 5341	-3.41445e-009
   68	 2828		 1025	-3.91535e-009
   69	 3892		 1026	-4.20062e-009
   70	 5372		 1029	-3.93253e-009
   71	 7942		 1030	-3.3762e-009
   72	 3541		 1031	-3.91466e-009
			 1707	-4.20812e-009
			 2437	-3.5035e-009
			 4593	-4.44311e-009
			 8266	-4.3373e-009
   73	 3187		 1035	-4.78649e-009
   74	 7223		 1036	-4.5578e-009
			 3860	-4.3323e-009
   75	 6856		 1038	-4.74747e-009
   76	 1040		 3856	-4.78649e-009
   77	 1042		 2090	-3.79456e-009
			 2790	-4.18156e-009
			 5710	-3.81839e-009
			 9926	-2.99289e-009
   78	 1044		 2078	-3.78561e-009
			 9236	-3.95484e-009
   79	 1045		 1381	-3.48827e-009
			 1701	-2.82455e-009
			 3516	-3.25699e-009
			 3877	-4.54916e-009
			 4241	-4.28854e-009
			 4962	-3.21554e-009
			 5365	-3.15251e-009
			 6068	-3.96372e-009
			 6478	-4.10651e-009
			 7584	-3.69997e-009
			 7938	-3.69306e-009
			 8265	-3.23241e-009
			 8594	-4.12221e-009
			 9241	-3.07438e-009
   80	 1406		 1375	-4.35953e-009
   81	 9256		 1379	-2.74052e-009
			 1708	-3.78029e-009
   82	 3194		 1380	-3.44526e-009
			 2815	-3.81132e-009
   83	 8283		 1382	-4.1793e-009
			 3512	-4.3373e-009
   84	 7222		 1384	-4.30662e-009
   85	 7951		 1385	-4.58773e-009
   86	 6085		 1386	-4.11236e-009
			 2076	-3.87654e-009
   87	 1732		 1387	-4.51585e-009
			 2446	-4.37122e-009
			 4222	-4.31112e-009
			 4978	-3.64345e-009
			 5356	-3.77818e-009
			 6466	-3.53681e-009
			 7205	-4.24978e-009
			 7583	-1.50221e-009
			 7935	-3.73814e-009
			 8257	-3.79541e-009
			 8602	-4.13779e-009
			 9247	-3.75964e-009
			 9931	-3.32396e-009
   88	 4987		 1388	-4.44981e-009
   89	 3196		 1389	-4.42822e-009
   90	 4626		 1391	-4.34358e-009
			 3172	-4.33369e-009
			 4951	-4.50924e-009
			 6482	-4.37293e-009
			 6823	-4.11792e-009
   91	 6492		 1392	-3.65019e-009
			 8910	-3.76417e-009
   92	 6490		 1393	-4.04004e-009
			 3521	-3.71234e-009
   93	 6094		 1394	-4.84064e-009
   94	 9262		 1396	-4.04214e-009
   95	 4247		 1399	-3.89134e-009
			 6842	-4.74747e-009
   96	 4983		 1400	-3.34857e-009
			 5724	-4.40746e-009
			 6847	-3.39175e-009
   97	 4988		 1401	-2.83058e-009
			 6848	-2.62639e-009
   98	 6488		 1402	-4.62348e-009
			 3531	-4.29578e-009
   99	 1404		 2071	-4.51784e-009
  100	 5747		 1700	-4.50924e-009
  101	 7594		 1705	-3.68007e-009
			 8901	-3.92221e-009
			10204	-1.87003e-009
  102	 4986		 1706	-3.77254e-009
			 9569	-3.98921e-009
  103	 2818		 1709	-3.95869e-009
			 4230	-3.43684e-009
			 4599	-4.3573e-009
  104	 8277		 1714	-3.18697e-009
			 3533	-3.50078e-009
			 4949	-3.65992e-009
  105	 8612		 1715	-3.63602e-009
  106	 1719		 5351	-4.20812e-009
  107	 1722		 2444	-4.84064e-009
			 2812	-4.78649e-009
			 3170	-4.62348e-009
			 4228	-4.32264e-009
			 4587	-4.61305e-009
			 5722	-3.34507e-009
			 6475	-3.88482e-009
			 6820	-3.77787e-009
			 7572	-4.15593e-009
			 8905	-2.15994e-009
			 9246	-3.68984e-009
			 9565	-3.56598e-009
			 9925	-3.25499e-009
  108	 1724		 3867	-4.20301e-009
			 5736	-4.53149e-009
			 8259	-4.31967e-009
			 9235	-3.27992e-009
  109	 1726		 4972	-3.58182e-009
  110	 1727		 5717	-4.70035e-009
			 6460	-4.7673e-009
			 6840	-3.92062e-009
			 9251	-4.04214e-009
  111	 1728		 3514	-3.59865e-009
			 4245	-4.74882e-009
  112	 1729		 2796	-3.01123e-009
			 5338	-3.096e-009
			 6470	-2.87503e-009
			 9252	-3.87327e-009
  113	 2102		 2065	-4.84064e-009
  114	 2106		 2068	-4.53792e-009
  115	 4621		 2074	-4.14834e-009
  116	 8609		 2077	-3.08561e-009
			 3528	-4.50288e-009
  117	 9255		 2082	-4.03448e-009
  118	 6088		 2085	-3.50528e-009
			 6464	-3.39551e-009
  119	 8610		 2091	-3.44251e-009
			 4225	-4.041e-009
  120	 4980		 2092	-4.35988e-009
  121	 9584		 2093	-3.70041e-009
			 4950	-3.45934e-009
  122	 3186		 2096	-3.75719e-009
			 2806	-4.58773e-009
			 3522	-3.57348e-009
			 4606	-4.11282e-009
			 4964	-4.43028e-009
			 6058	-3.49073e-009
			 6469	-4.62348e-009
			 7198	-3.95241e-009
			 7575	-3.84727e-009
			 7931	-3.06112e-009
			 9249	-4.03448e-009
			 9554	-4.10333e-009
			 9933	-4.05166e-009
  123	 2100		 2448	-4.12687e-009
			 3520	-3.27389e-009
			 3873	-4.49396e-009
			 4234	-3.93096e-009
			 4976	-2.93992e-009
			 5336	-3.38584e-009
			 6071	-3.92002e-009
			 6481	-3.94356e-009
			 6844	-4.58682e-009
			 7192	-3.21344e-009
			 7571	-3.73973e-009
			 7941	-3.3762e-009
			 8256	-3.65992e-009
			 9572	-4.16006e-009
  124	 2103		 2440	-3.79456e-009
  125	 2104		 2443	-4.35988e-009
  126	 2105		 4242	-4.22589e-009
			 4616	-4.03551e-009
			 7200	-3.70608e-009
  127	 2469		 2431	-4.57157e-009
  128	 2830		 2434	-4.73722e-009
  129	 7950		 2438	-3.52498e-009
			 3875	-3.61909e-009
  130	 3889		 2439	-4.52322e-009
			 7578	-4.7673e-009
  131	 7224		 2441	-4.70035e-009
  132	 6853		 2442	-3.10049e-009
  133	 7597		 2453	-3.84727e-009
  134	 7588		 2454	-3.4745e-009
			 6069	-4.15593e-009
  135	 2824		 2457	-4.40496e-009
  136	 2459		 2803	-3.77839e-009
			 3177	-3.86196e-009
			 3523	-2.94108e-009
			 3864	-3.79453e-009
			 4221	-3.97611e-009
			 4607	-3.46152e-009
			 4965	-3.64345e-009
			 5346	-3.23923e-009
			 6067	-3.21105e-009
			 6472	-3.67269e-009
			 7928	-2.85626e-009
			 9243	-3.30678e-009
			 9553	-3.81132e-009
  137	 2460		 2804	-4.20698e-009
			 3526	-4.44311e-009
			 4958	-3.98237e-009
			 5353	-4.41059e-009
			 6076	-4.52818e-009
			 6477	-3.39551e-009
			 7208	-3.92177e-009
			 8258	-3.77541e-009
			 9242	-4.25755e-009
  138	 2461		 4952	-4.40496e-009
			 6080	-4.84064e-009
  139	 2462		 3525	-3.00644e-009
			 9556	-4.14834e-009
  140	 2463		 8252	-4.52322e-009
  141	 2464		 4977	-4.70036e-009
  142	 2465		 3530	-4.10573e-009
			 5718	-3.79431e-009
  143	 2466		 5345	-3.95149e-009
  144	 2467		 6066	-3.85797e-009
  145	 2468		 4590	-3.65258e-009
  146	 8611		 2792	-3.73414e-009
			 4604	-3.94573e-009
			 5728	-3.81499e-009
  147	 7944		 2793	-3.84999e-009
  148	 5374		 2805	-4.36209e-009
  149	 4629		 2807	-4.2251e-009
			 4238	-4.74747e-009
  150	 8920		 2808	-4.59705e-009
  151	 6855		 2816	-3.31011e-009
			 5360	-3.57527e-009
  152	 2822		 6074	-4.58221e-009
			 9918	-2.76692e-009
  153	 2823		 3510	-3.2581e-009
			 4219	-3.8183e-009
			 4620	-3.20373e-009
			 4967	-3.93336e-009
			 6822	-3.84574e-009
			 7930	-3.61909e-009
			 8267	-4.41012e-009
			 8596	-4.50288e-009
			 9250	-3.78029e-009
  154	 2825		 4948	-4.44981e-009
  155	 2826		 3862	-4.20698e-009
  156	 2827		 5711	-4.06786e-009
  157	 2829		 5349	-4.2251e-009
  158	 4251		 3173	-4.78649e-009
			 6826	-3.62179e-009
  159	 9579		 3175	-3.81132e-009
			 4601	-3.7556e-009
			 6835	-3.6021e-009
  160	 8282		 3181	-3.65777e-009
			 4218	-3.75889e-009
  161	 7218		 3182	-3.70821e-009
			 3866	-3.01425e-009
  162	 4984		 3184	-3.82811e-009
			 4216	-4.43028e-009
  163	 3188		 4944	-4.3337e-009
  164	 3189		 4585	-3.03379e-009
  165	 3190		10195	-1.74844e-009
  166	 3191		10144	-2.25428e-009
  167	 3192		10213	-1.03208e-009
  168	 3193		 5362	-3.93714e-009
			 7933	-4.09136e-009
			 8909	-4.17446e-009
  169	 3195		10138	-2.01418e-009
  170	 3543		 3506	-4.54665e-009
  171	 8276		 3513	-3.43573e-009
			 4239	-4.70481e-009
  172	 6084		 3518	-4.07409e-009
			 5712	-4.54665e-009
  173	 8275		 3519	-4.41012e-009
			 6838	-3.79731e-009
			 9248	-4.27756e-009
  174	 9938		 3524	-3.25499e-009
			10201	-1.80486e-009
  175	 7943		 3532	-4.09136e-009
  176	 8916		 3534	-3.2113e-009
  177	 5746		 3535	-4.54665e-009
  178	 9259		 3537	-3.84716e-009
			 4612	-3.60168e-009
  179	 3538		 6836	-4.50288e-009
  180	 3539		10117	-2.66953e-009
  181	 3542		 4586	-4.29578e-009
  182	 8273		 3859	-3.53192e-009
  183	 7211		 3861	-4.24978e-009
  184	 9586		 3863	-3.92304e-009
			 5367	-4.12473e-009
  185	 8606		 3871	-3.84887e-009
  186	 6489		 3872	-3.14874e-009
  187	 7589		 3874	-3.10645e-009
  188	 6493		 3879	-4.7673e-009
  189	 6851		 3880	-4.19179e-009
			 4224	-4.70838e-009
  190	 3884		 6063	-3.91713e-009
			 6476	-4.04004e-009
			 7582	-3.93065e-009
			 9570	-3.97733e-009
  191	 3885		 6450	-4.39247e-009
  192	 3886		 6471	-3.23855e-009
  193	 3887		 4963	-3.49779e-009
			 5357	-3.94745e-009
			 6846	-3.62008e-009
			 9564	-1.93618e-009
  194	 3888		 4611	-3.5676e-009
			 5350	-4.26395e-009
  195	 3890		 4244	-4.67243e-009
  196	 3891		 5720	-4.20698e-009
  197	 6090		 4226	-4.55058e-009
  198	 9585		 4227	-4.16006e-009
			 6830	-3.57527e-009
  199	 8607		 4229	-4.12221e-009
  200	 8608		 4235	-4.13779e-009
  201	 7595		 4236	-3.91932e-009
  202	 9581		 4237	-4.0956e-009
  203	 7596		 4243	-3.93066e-009
  204	 4248		10162	-2.20503e-009
  205	 4249		 5335	-3.88629e-009
			 6070	-4.21986e-009
  206	 4250		 9239	-4.45706e-009
  207	 4252		 5368	-4.46826e-009
  208	 4253		 8899	-4.59705e-009
  209	 4256		 4960	-3.89534e-009
  210	 6092		 4588	-3.96992e-009
			 5719	-4.21986e-009
  211	 6858		 4589	-3.62008e-009
  212	 6485		 4591	-3.73382e-009
			 5714	-4.21062e-009
  213	 7212		 4592	-3.08056e-009
  214	 5373		 4595	-4.41059e-009
  215	 9580		 4596	-3.86855e-009
  216	 8605		 4597	-3.36892e-009
			 6825	-3.26318e-009
  217	 9257		 4598	-3.82477e-009
  218	 6091		 4600	-4.05166e-009
  219	 7214		 4610	-3.03425e-009
  220	 4982		 4613	-3.56384e-009
  221	 8613		 4619	-4.03429e-009
  222	 4622		10147	-2.10613e-009
  223	 4623		 7180	-4.06447e-009
  224	 4624		 7183	-4.29578e-009
  225	 4627		 5725	-4.35841e-009
  226	 4628		 5343	-4.41059e-009
  227	 4990		 4941	-4.70036e-009
  228	 6083		 4947	-3.84926e-009
  229	 4979		10108	-3.00694e-009
  230	 8279		 5342	-3.66313e-009
  231	 9258		 5344	-4.00762e-009
  232	 6852		 5348	-3.84574e-009
  233	 7587		 5355	-3.79795e-009
  234	 7947		 5361	-3.24074e-009
  235	 9583		 5366	-2.84034e-009
  236	 5370		10126	-2.98789e-009
  237	 5371		10132	-2.68043e-009
  238	 5375		 5707	-4.46827e-009
  239	 5376		 7186	-4.15534e-009
  240	 8281		 5713	-3.25852e-009
  241	 7220		 5715	-3.36933e-009
  242	 6850		 5716	-3.79731e-009
  243	 6491		 5726	-4.15148e-009
  244	 8280		 5727	-3.79541e-009
  245	 9576		 5729	-3.3131e-009
  246	 6093		 5730	-4.15593e-009
  247	 5739		 6831	-4.15593e-009
  248	 5740		 6073	-3.3944e-009
  249	 5741		10150	-2.08466e-009
  250	 5742		 6461	-3.19494e-009
  251	 5743		 6839	-4.31836e-009
  252	 5744		 7193	-4.70035e-009
			 8914	-4.40349e-009
  253	 5745		 7189	-4.40746e-009
  254	 7948		 6060	-3.54979e-009
  255	 9943		 6077	-4.05166e-009
  256	 6086		 9922	-3.09806e-009
  257	 6087		10183	-2.10184e-009
  258	 6089		 6832	-4.58221e-009
  259	 6859		 6453	-4.15593e-009
  260	 6495		 6456	-4.55058e-009
  261	 6486		 6837	-3.7392e-009
			 8913	-3.81902e-009
  262	 6494		 9919	-3.00615e-009
  263	 7215		10120	-2.5347e-009
  264	 7216		 9921	-2.23006e-009
  265	 7217		10165	-2.0695e-009
  266	 7219		10207	-1.71199e-009
  267	 7585		10198	-1.63774e-009
  268	 7586		10210	-1.72918e-009
  269	 7590		10180	-2.33524e-009
  270	 7591		10156	-2.19971e-009
  271	 7592		10159	-2.27389e-009
  272	 7593		10105	-2.58631e-009
  273	 7946		10102	-3.06112e-009
  274	 8274		10192	-2.23266e-009
  275	 9578		 8908	-2.86419e-009
  276	 8915		 9920	-2.86419e-009
  277	 8917		10171	-2.15994e-009
  278	 8918		10099	-2.39113e-009
  279	 8921		 9923	-1.8688e-009
  280	 8922		10153	-2.32984e-009
  281	 9254		10186	-2.44307e-009
  282	 9574		10141	-1.95281e-009
  283	 9575		10177	-2.31798e-009
  284	 9577		10168	-2.39334e-009
  285	 9935		10135	-2.86419e-009
  286	 9936		10174	-2.23006e-009
  287	 9937		10114	-2.99289e-009
  288	 9939		10123	-2.76692e-009
  289	 9940		10111	-3.00615e-009
  290	 9941		10129	-3.09806e-009
  291	 9942		10189	-1.92905e-009
